,Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB,Win%
347,2019_Houston,Amer,37,33,116.616,91.611,0.941111,52.1105,42.51,16.548,3.0,16.0,18.218,34.421,26.075,31.6224,37.3282,51.312,43.05,35.5111,27.91,42.682,41.1268,65.7272,7.99,0.8918918918918919
348,2019_Auburn,SEC,40,30,122.05,96.439,0.937612,54.431,51.7216,16.861,5.0,4.0,24.62,31.672,32.8325,30.9238,36.4265,51.7102,51.4231,38.121,34.82,49.68,43.4312,67.8161,6.116,0.75
349,2019_Virginia_Tech,ACC,35,26,118.611,94.526,0.931513,55.614,49.094,17.39,4.0,16.0,21.626,29.6122,27.2132,31.9211,26.321,52.965,49.0125,39.49,32.774,43.754,49.9351,63.7332,5.02,0.7428571428571429
350,2019_Kansas_St_,B12,34,25,108.885,89.04,0.909814,49.4236,48.254,17.4102,4.0,64.0,22.812,28.3176,25.764,30.6244,30.7122,48.9226,49.0125,33.4221,31.431,38.4179,42.9302,63.4341,6.614,0.7352941176470589
351,2019_Florida_St_,ACC,37,29,112.539,92.112,0.909515,50.5176,47.228,18.9206,4.0,16.0,20.366,32.843,27.0115,35.89,35.7246,50.9143,45.321,33.223,33.5118,37.7193,38.8188,68.5121,7.71,0.7837837837837838
352,2019_Iowa_St_,B12,35,23,119.19,97.855,0.906216,54.726,48.464,16.339,6.0,64.0,18.8149,28.3176,30.1258,30.0262,23.64,55.024,47.154,36.281,33.6122,39.6146,39.2198,67.5171,4.322,0.6571428571428571
353,2019_Kansas,B12,36,26,113.728,93.717,0.903017,52.693,47.841,18.8194,4.0,32.0,18.218,30.1107,27.9164,32.5196,27.846,52.673,46.025,35.0133,33.6122,34.9274,41.8281,69.968,8.38,0.7222222222222222
354,2019_LSU,SEC,35,28,118.71,97.958,0.902018,51.2143,49.9133,17.9131,3.0,16.0,20.175,36.79,30.8272,37.163,33.119,52.965,49.414,31.929,33.7128,34.2291,40.0231,69.674,7.311,0.8
355,2019_Wisconsin,B10,34,23,109.082,89.85,0.902019,51.1152,45.211,14.68,5.0,64.0,17.2255,24.5287,26.594,27.3309,25.819,49.7197,44.11,35.993,31.533,34.6278,35.055,63.434,6.215,0.6764705882352942
356,2019_Louisville,ACC,34,20,113.729,94.322,0.89622,50.9165,46.723,17.5108,7.0,64.0,16.1313,29.1142,25.969,34.9114,32.0153,50.6157,46.025,34.2175,32.047,43.754,37.2129,67.1201,2.332,0.5882352941176471
357,2019_UCF,Amer,33,24,113.63,94.424,0.893721,52.978,45.412,17.6115,9.0,32.0,18.0202,29.5126,29.6241,45.32,29.277,52.094,44.513,36.567,31.33,35.6254,38.4173,64.9307,2.234,0.7272727272727273
358,2019_Mississippi_St_,SEC,34,23,117.713,98.06,0.891623,54.627,50.3153,19.2225,5.0,64.0,19.5103,34.719,29.6241,32.7189,32.1158,53.452,48.492,37.734,35.7253,39.1158,36.6105,67.4179,4.621,0.6764705882352942
359,2019_Florida,SEC,36,20,111.156,92.916,0.887624,49.8214,48.148,17.9131,10.0,32.0,22.417,30.697,32.2313,29.9264,33.6204,49.5204,48.598,33.4221,31.635,43.366,38.116,62.7345,0.647,0.5555555555555556
360,2019_Wofford,SC,35,30,117.314,98.262,0.886025,57.54,49.9133,16.13,7.0,32.0,19.1128,31.863,25.246,27.8301,31.8147,53.943,50.6195,41.42,32.672,43.949,39.9227,65.5281,4.223,0.8571428571428571
361,2019_Cincinnati,Amer,35,28,113.235,95.028,0.882226,49.0254,48.675,16.027,7.0,64.0,20.944,37.44,29.3224,37.653,30.5113,47.6267,45.119,34.5163,35.524,33.3304,42.83,63.5336,5.918,0.8
362,2019_VCU,A10,33,25,105.6153,88.73,0.881227,50.1198,43.53,20.0275,8.0,64.0,23.47,31.086,30.6267,35.794,36.6269,53.161,43.89,30.5332,28.52,41.2103,33.219,68.313,1.44,0.7575757575757576
363,2019_Maryland,B10,34,23,112.441,94.525,0.880128,51.4135,45.916,19.4237,6.0,32.0,14.1352,34.124,24.832,32.8186,26.625,50.8146,44.714,34.9142,31.945,37.0217,39.4207,66.2242,4.224,0.6764705882352942
364,2019_Buffalo,MAC,36,32,114.524,96.438,0.879029,53.459,47.33,16.027,6.0,32.0,20.366,31.769,26.9109,32.7189,31.915,55.716,49.3136,33.7207,29.38,44.145,35.986,73.511,5.719,0.8888888888888888
365,2019_Oklahoma,B12,34,20,111.354,94.323,0.870031,50.4182,47.534,17.069,9.0,32.0,17.3252,25.8253,27.816,31.3228,23.13,49.7197,45.823,34.6158,33.3103,33.1309,41.3275,68.7111,2.531,0.5882352941176471
366,2019_Oregon,P12,38,25,109.08,92.815,0.864333,52.011,46.419,17.8122,12.0,16.0,20.944,29.6122,28.8205,29.4274,33.921,51.6104,48.8113,35.1129,29.05,39.5149,45.4336,63.7331,-1.064,0.6578947368421053
367,2019_Saint_Mary_s,WCC,34,22,114.126,97.451,0.860634,53.848,48.986,16.235,11.0,64.0,16.3303,31.283,23.01,29.1277,29.175,52.379,49.2132,37.83,32.154,35.2267,31.69,62.4348,-0.66,0.6470588235294118
368,2019_Nevada,MWC,34,29,113.531,97.046,0.859935,53.749,47.739,14.68,7.0,64.0,19.212,27.2213,24.938,40.817,28.051,54.928,46.332,34.7154,33.21,42.875,39.9227,69.295,4.125,0.8529411764705882
369,2019_Syracuse,ACC,34,20,111.352,95.43,0.854836,49.6222,48.148,18.5169,8.0,64.0,23.11,30.2103,33.4335,36.868,34.3222,49.3211,46.948,33.3225,32.983,43.268,48.1346,65.9264,0.548,0.5882352941176471
370,2019_Marquette,BE,34,24,112.637,97.047,0.846537,53.555,46.318,19.4237,5.0,64.0,16.6291,29.4129,26.179,35.1106,35.9252,50.0186,45.119,38.812,32.464,41.798,35.67,68.9104,2.829,0.7058823529411765
371,2019_Villanova,BE,36,26,115.521,100.193,0.838339,53.267,50.4157,16.967,6.0,32.0,18.0202,30.3102,27.7156,34.4137,28.254,53.746,49.7149,35.2122,34.317,53.53,39.7224,63.6335,3.726,0.7222222222222222
372,2019_Mississippi,SEC,33,20,114.027,99.077,0.83514,53.171,51.0178,18.2149,8.0,64.0,20.656,30.2103,29.3224,30.9238,33.52,52.771,48.283,35.898,37.4319,39.9142,34.542,68.1143,1.043,0.6060606060606061
373,2019_Baylor,B12,34,20,115.422,100.498,0.831641,51.2143,49.11,19.7257,9.0,32.0,18.6157,37.92,29.4228,32.3202,36.5266,51.2127,47.566,34.1181,34.518,40.9114,38.2164,65.03,0.944,0.5882352941176471
374,2019_Utah_St_,MWC,35,28,112.443,97.856,0.831342,53.946,46.52,18.2149,8.0,64.0,17.3252,32.058,22.34,36.773,34.3222,54.239,42.24,35.7102,35.3224,38.0187,39.9227,68.0148,2.233,0.8
375,2019_Iowa,B10,35,23,116.815,101.812,0.829044,52.79,51.5206,17.28,10.0,32.0,18.4173,29.8114,29.4228,42.311,28.872,51.4112,53.5297,36.473,32.464,39.0163,41.2272,69.489,3.228,0.6571428571428571
376,2019_Ohio_St_,B10,35,20,108.689,95.029,0.822745,50.3188,48.36,18.7186,11.0,32.0,18.218,27.6201,25.969,33.7163,31.8147,49.7197,47.973,34.1181,32.774,40.1137,37.4139,65.6276,0.946,0.5714285714285714
377,2019_Minnesota,B10,36,22,111.157,97.553,0.817847,48.2285,49.5116,17.174,10.0,32.0,16.927,31.48,28.4181,41.615,28.254,48.524,48.7106,31.7294,34.0146,29.6341,33.933,67.3192,2.73,0.6111111111111112
378,2019_New_Mexico_St_,WAC,35,30,112.936,99.281,0.815349,54.142,48.986,17.9131,12.0,64.0,19.212,37.25,22.55,34.5134,32.6171,56.95,48.18,33.9195,33.4113,46.518,39.6218,65.6277,1.638,0.8571428571428571
379,2019_Belmont,OVC,33,27,115.918,102.0123,0.81275,57.63,48.778,15.216,11.0,64.0,16.0315,25.3266,25.041,28.5289,27.437,59.23,47.256,37.048,34.4175,43.85,34.542,70.938,1.439,0.8181818181818182
380,2019_Washington,P12,36,27,106.5136,94.221,0.804051,52.1105,47.534,19.8262,9.0,32.0,24.24,29.1142,34.9348,34.7128,34.0214,51.996,46.025,35.0133,33.4113,39.9142,35.359,65.7273,3.327,0.75
381,2019_Murray_St_,OVC,33,28,111.548,99.688,0.784459,54.823,46.52,17.28,12.0,32.0,19.4108,32.058,30.7269,33.517,27.437,56.21,48.388,34.9142,28.93,36.6229,35.88,68.7116,1.341,0.8484848484848485
382,2019_Temple,Amer,33,23,110.362,98.774,0.78076,49.9208,50.6163,15.721,11.0,64.0,20.656,26.9223,29.2221,32.5196,33.921,50.1181,51.5235,33.024,32.983,37.4206,38.317,68.7115,2.036,0.696969696969697
383,2019_Arizona_St_,P12,34,23,109.674,98.772,0.769164,50.6174,48.57,18.7186,11.0,64.0,19.0137,31.769,26.9109,43.83,38.6304,50.8146,47.359,33.6212,33.4113,35.5257,43.5316,70.358,0.2349,0.6764705882352942
384,2019_Seton_Hall,BE,34,20,108.886,98.161,0.766865,49.9208,49.6122,17.5108,10.0,64.0,19.886,29.5126,29.2221,34.5134,32.8178,50.6157,48.7106,32.4265,34.0146,36.7226,40.2235,68.9106,-0.2957,0.5882352941176471
385,2019_UC_Irvine,BW,37,31,108.31,98.669,0.745571,51.3139,44.15,17.5108,13.0,32.0,16.7284,33.729,27.0115,28.7284,33.0187,50.1181,40.71,35.993,33.9141,32.432,33.426,65.0299,0.945,0.8378378378378378
386,2019_Liberty,ASun,36,29,110.265,100.6103,0.740972,55.91,48.986,17.28,12.0,32.0,20.559,25.227,26.491,26.7315,32.7175,56.48,48.388,36.857,33.3103,42.875,37.012,62.035,-0.4358,0.8055555555555556
387,2019_Vermont,AE,34,27,108.2101,99.076,0.735375,52.693,48.778,16.861,13.0,64.0,19.1128,27.3209,22.23,35.987,27.54,51.6104,46.332,35.993,35.1216,41.0109,37.715,65.329,-0.863,0.7941176470588235
388,2019_Yale,Ivy,30,22,111.647,103.5153,0.702882,55.614,47.33,17.8122,14.0,64.0,15.2334,26.324,24.625,30.1259,31.1127,56.012,47.871,36.567,31.027,35.3262,37.8156,70.842,-0.762,0.7333333333333333
389,2019_St__John_s,BE,34,21,108.398,100.6104,0.699784,51.9117,50.7165,14.36,11.0,64.0,21.236,21.8338,29.4228,29.5272,39.732,50.7151,50.3179,35.898,34.216,38.5177,42.229,70.94,-1.165,0.6176470588235294
390,2019_Northeastern,CAA,34,23,110.266,103.5151,0.671998,56.55,52.1233,16.653,13.0,64.0,16.7284,22.7328,24.625,34.314,27.846,55.813,53.0283,38.216,33.7128,46.42,35.986,66.2243,-2.682,0.6764705882352942
391,2019_Northern_Kentucky,Horz,35,26,108.983,102.3134,0.670599,54.627,49.11,17.8122,14.0,64.0,18.4173,30.697,26.075,34.8119,35.2236,55.024,49.9156,36.089,32.047,41.3101,39.019,68.2137,-2.072,0.7428571428571429
392,2019_Saint_Louis,A10,36,23,102.3212,96.743,0.6568108,46.7324,46.927,19.323,13.0,64.0,19.4108,36.012,25.143,39.429,33.52,47.2281,46.741,30.4335,31.431,32.9315,37.6148,66.3238,-3.089,0.6388888888888888
393,2019_Georgia_St_,SB,34,24,107.7113,102.2131,0.6463114,53.749,50.3153,16.443,14.0,64.0,21.042,23.0323,33.8338,35.4101,30.9124,51.2127,51.2219,38.121,32.877,43.558,45.7338,69.771,-1.166,0.7058823529411765
394,2019_Old_Dominion,CUSA,35,26,100.2258,95.732,0.6309122,47.1313,45.614,17.8122,14.0,64.0,18.5163,32.156,24.832,28.9281,32.4163,44.0345,43.67,34.9142,32.464,37.3209,40.5245,64.6319,-1.669,0.7428571428571429
395,2019_Colgate,Pat,35,24,110.264,106.422,0.5997135,55.91,50.7165,19.323,15.0,64.0,17.822,30.2103,27.1123,28.4292,28.254,53.55,50.519,39.57,33.9141,41.41,40.9261,66.6228,-4.1111,0.6857142857142857
396,2019_Montana,BSky,35,26,107.3123,104.1163,0.5861136,56.18,50.1143,17.39,15.0,64.0,19.212,27.4203,24.938,31.6224,37.3282,55.618,49.3136,37.83,34.4175,38.318,36.194,66.3237,-3.09,0.7428571428571429
397,2019_Bradley,MVC,35,20,102.122,101.5113,0.5167153,49.722,47.636,18.8194,15.0,64.0,18.4173,26.723,26.7102,36.377,35.6244,46.5301,46.537,37.048,32.877,35.3262,39.4207,64.9302,-7.6165,0.5714285714285714
398,2019_Abilene_Christian,Slnd,34,27,102.0224,101.6115,0.5120154,51.9117,49.8132,17.39,15.0,64.0,23.39,27.0218,28.5186,34.015,38.3299,49.5204,49.8153,37.734,33.3103,34.5282,33.118,65.5285,-2.579,0.7941176470588235
399,2019_Gardner_Webb,BSth,35,23,107.1128,107.6242,0.4868167,54.823,50.516,17.174,16.0,64.0,18.218,22.433,31.3286,38.342,27.642,53.648,50.4187,37.734,33.7128,37.6195,44.9331,67.2195,-4.9121,0.6571428571428571
400,2019_North_Dakota_St_,Sum,35,19,107.7114,110.0283,0.4402192,53.555,53.63,15.721,16.0,64.0,14.4351,20.7345,25.969,32.2204,26.524,52.191,52.6271,36.761,37.0303,48.011,35.567,64.9303,-8.4178,0.5428571428571428
401,2019_Iona,MAAC,33,17,106.3138,109.7276,0.4123202,53.074,52.3249,17.39,16.0,64.0,18.5163,25.1272,30.7269,36.868,28.566,53.257,50.3179,35.1129,36.629,44.539,42.4295,70.547,-10.2211,0.5151515151515151
402,2019_Prairie_View_A_M,SWAC,35,22,102.9201,106.5223,0.4017207,49.0254,51.2192,17.4102,16.0,64.0,24.71,29.7117,34.3341,43.15,46.2349,49.2217,53.731,32.4265,31.228,33.8298,36.088,70.646,-6.9154,0.6285714285714286
403,2019_Fairleigh_Dickinson,NEC,35,21,105.7149,111.2299,0.3582224,54.237,52.0228,19.7257,16.0,64.0,20.271,29.5126,33.2334,35.794,29.481,51.0137,51.3224,40.15,35.3224,35.3262,38.5179,66.7223,-9.2197,0.6
404,2019_North_Carolina_Central,MEAC,34,18,99.2277,109.1268,0.2513291,49.9208,49.9133,22.7338,16.0,64.0,17.5235,34.818,26.9109,33.517,31.4136,51.312,50.921,31.5304,32.047,36.6229,34.134,64.9304,-10.8221,0.5294117647058824
405,2014_Louisville,Amer,37,31,119.41,88.22,0.97001,53.53,43.95,15.323,4.0,16.0,25.02,37.123,32.7243,41.2144,38.413,52.725,44.336,36.87,28.62,35.1111,30.072,66.869,5.415,0.8378378378378378
406,2014_Arizona,P12,38,33,116.719,88.11,0.96232,51.773,42.31,15.73,1.0,8.0,19.1115,36.428,27.316,41.0153,34.254,50.776,40.22,36.477,32.057,26.4324,26.514,62.3283,9.52,0.868421052631579
407,2014_Florida,SEC,39,36,116.42,89.13,0.95603,52.259,45.427,17.511,1.0,4.0,21.324,35.344,28.033,42.4103,31.221,51.358,43.519,35.996,33.093,34.6123,31.3117,61.1325,11.81,0.9230769230769231
408,2014_Virginia,ACC,37,30,115.226,90.25,0.94294,50.8116,44.27,16.559,1.0,16.0,18.4162,33.986,25.86,42.0117,32.535,49.0151,42.17,36.967,32.365,29.725,33.5195,59.2345,8.24,0.8108108108108109
409,2014_Wisconsin,B10,38,30,123.24,96.738,0.94225,53.332,47.276,12.72,2.0,4.0,15.3325,28.1275,27.417,42.71,27.13,51.358,45.974,37.655,34.1149,39.144,25.36,62.0296,8.06,0.7894736842105263
410,2014_Duke,ACC,35,26,126.41,99.471,0.94106,53.826,49.315,14.61,3.0,64.0,18.5155,35.247,31.3169,38.8217,40.8179,50.395,50.3236,39.511,30.72,39.738,24.14,64.7163,6.512,0.7428571428571429
411,2014_Tennessee,SEC,36,23,118.713,94.017,0.93587,49.8159,46.554,16.87,11.0,16.0,16.9257,39.75,27.519,41.8124,31.525,50.682,44.543,31.928,34.5173,30.6233,27.728,61.1323,0.4155,0.6388888888888888
412,2014_Michigan_St_,B10,38,29,120.16,96.032,0.92978,54.514,45.835,17.4105,4.0,8.0,17.7216,32.9115,27.519,33.7321,40.3169,52.141,43.519,39.215,33.2103,36.386,36.9305,64.3191,7.01,0.7631578947368421
413,2014_Wichita_St_,MVC,35,34,117.018,93.613,0.92889,52.447,44.718,16.249,1.0,32.0,18.2176,35.051,26.28,46.941,35.776,52.332,43.624,35.0136,31.13,36.78,35.8274,63.1248,8.25,0.9714285714285714
414,2014_Michigan,B10,37,28,125.53,100.689,0.92701,55.78,49.4153,14.815,2.0,8.0,17.1243,29.4241,30.5127,34.9302,26.72,52.725,50.2234,40.24,31.849,40.132,31.1108,60.6333,7.78,0.7567567567567568
415,2014_Kansas,B12,35,25,119.78,96.335,0.924111,54.217,47.173,19.1238,2.0,32.0,16.4286,37.319,28.858,48.332,45.5279,55.56,44.336,34.0181,35.5239,28.7269,31.5121,66.292,6.911,0.7142857142857143
416,2014_Villanova,BE,34,29,115.723,93.111,0.923912,53.629,46.349,17.398,2.0,32.0,20.058,32.6126,28.754,44.566,38.6136,53.813,43.012,35.6114,35.3227,44.87,33.0177,65.6117,8.43,0.8529411764705882
417,2014_Pittsburgh,ACC,36,26,117.717,94.72,0.923813,50.7117,46.76,16.353,9.0,32.0,19.2106,37.221,29.065,44.369,36.492,50.1101,45.561,35.1129,32.673,26.9312,33.5195,61.8303,4.222,0.7222222222222222
418,2014_Connecticut,Amer,40,32,113.049,92.09,0.914414,51.582,44.615,17.398,7.0,1.0,19.679,30.4206,32.8249,38.3233,35.776,48.1195,42.28,38.724,33.093,34.3137,32.6161,62.8262,4.817,0.8
419,2014_UCLA,P12,37,28,119.69,97.346,0.914115,54.12,49.9177,14.58,4.0,16.0,20.346,29.8231,28.647,38.2235,35.776,53.02,48.6171,38.041,34.417,27.5299,41.6348,68.233,4.618,0.7567567567567568
420,2014_Syracuse,ACC,34,28,114.731,93.512,0.912916,48.2227,48.0108,14.815,3.0,32.0,21.915,38.111,31.518,38.2235,36.797,47.7212,45.561,33.122,34.5173,27.0309,40.5342,59.5343,7.97,0.8235294117647058
421,2014_Creighton,BE,35,27,125.72,102.6126,0.911517,58.91,48.512,15.018,3.0,32.0,14.8342,27.7284,27.825,33.9316,33.039,56.32,47.0113,41.41,34.2156,44.68,34.5231,63.4235,5.714,0.7714285714285715
422,2014_Ohio_St_,B10,35,25,108.9108,89.24,0.908218,50.3134,45.223,17.287,6.0,64.0,21.915,29.6237,29.692,42.3108,29.89,51.164,45.974,32.4263,29.35,32.9171,31.6124,63.4239,4.52,0.7142857142857143
423,2014_Iowa,B10,33,20,121.75,99.977,0.905819,51.1104,47.482,15.938,11.0,64.0,18.8135,37.617,29.065,45.354,35.469,50.682,47.312,35.0136,31.747,27.5299,37.3311,68.919,1.247,0.6060606060606061
424,2014_Gonzaga,WCC,35,28,114.239,94.016,0.90452,55.21,44.615,17.4105,8.0,32.0,17.4231,30.6197,29.587,41.2144,38.6136,53.617,43.316,39.017,31.849,32.7173,31.2112,64.5173,4.024,0.8
425,2014_Oklahoma_St_,B12,34,21,116.221,95.528,0.904421,52.447,46.349,14.711,9.0,64.0,20.058,28.0279,32.0215,49.721,41.0185,51.358,45.05,36.477,32.78,33.8152,33.0177,67.358,1.442,0.6176470588235294
426,2014_Kentucky,SEC,40,29,117.716,96.941,0.903322,49.9149,46.04,18.115,8.0,2.0,16.1301,42.01,29.796,51.811,36.898,50.0102,44.947,33.2214,32.263,27.6294,30.38,63.9211,4.025,0.725
427,2014_San_Diego_St_,MWC,34,29,110.091,91.38,0.894623,46.7285,44.49,15.222,4.0,16.0,20.637,36.131,29.484,45.156,32.434,45.1303,43.519,34.2173,30.823,25.6331,30.486,62.0295,6.113,0.8529411764705882
428,2014_VCU,A10,35,26,108.8109,90.56,0.893224,47.9243,47.897,17.287,5.0,64.0,25.61,34.954,30.8141,35.2298,39.7157,45.6287,48.8175,34.9142,30.312,33.9149,30.072,68.822,3.727,0.7428571428571429
429,2014_Iowa_St_,B12,36,28,119.111,99.572,0.887425,54.217,47.793,14.58,3.0,16.0,15.9308,28.8261,28.543,36.4277,30.717,54.49,46.078,35.8101,34.1149,37.565,33.5195,69.714,7.59,0.7777777777777778
430,2014_Baylor,B12,36,24,119.77,100.281,0.885726,51.39,48.7125,17.8131,6.0,16.0,15.8315,40.13,32.0215,44.859,32.333,48.3182,46.491,38.041,35.6246,34.3137,32.817,60.9327,3.131,0.6666666666666666
431,2014_North_Carolina,ACC,34,24,113.941,95.424,0.884927,49.9149,47.068,16.973,6.0,32.0,19.399,38.111,31.3169,42.997,41.4197,49.7114,46.7101,33.6197,31.747,21.1349,34.1219,68.921,4.321,0.7058823529411765
432,2014_Oklahoma,B12,33,23,118.712,100.28,0.875928,51.773,49.7168,15.73,5.0,64.0,17.8208,32.4131,30.4122,39.4196,38.5133,48.7165,48.8175,37.946,34.2156,37.074,34.9245,69.615,4.123,0.696969696969697
433,2014_Cincinnati,Amer,34,27,109.2104,92.21,0.875729,47.7248,44.819,17.4105,5.0,64.0,22.412,39.18,32.3229,38.7222,36.081,46.6256,43.213,33.5201,32.057,30.9221,32.6161,61.5312,5.416,0.7941176470588235
434,2014_Oregon,P12,34,24,118.714,100.791,0.86883,53.53,49.114,16.143,7.0,32.0,18.9127,32.2141,31.9213,43.88,47.8301,51.068,49.4197,38.922,32.466,33.7155,32.0139,67.355,2.733,0.7058823529411765
435,2014_New_Mexico,MWC,34,27,113.447,96.336,0.867531,51.1104,45.021,15.938,7.0,64.0,14.9339,32.5129,28.24,46.742,31.323,51.746,41.13,33.2214,34.8195,32.0192,35.025,64.2196,4.519,0.7941176470588235
436,2014_Harvard,Ivy,31,26,112.654,95.931,0.863733,52.163,46.244,17.6119,12.0,32.0,21.129,32.3135,29.38,48.431,36.39,49.7114,44.947,38.626,32.78,28.6273,30.694,63.6225,2.435,0.8387096774193549
437,2014_Saint_Joseph_s,A10,34,24,114.437,98.257,0.851834,53.924,47.897,18.7198,10.0,64.0,15.3325,29.5239,27.825,43.685,30.615,52.332,46.078,37.946,34.2156,36.976,34.423,63.921,2.236,0.7058823529411765
438,2014_Texas,B12,35,24,112.95,97.447,0.845636,47.426,46.554,17.511,7.0,32.0,16.3295,39.66,30.2116,43.486,41.0185,46.9243,42.911,32.7241,35.2221,26.033,36.0284,66.772,3.729,0.6857142857142857
439,2014_Memphis,Amer,33,23,113.148,97.651,0.844337,51.967,48.4117,18.6191,8.0,32.0,20.346,35.834,33.3269,39.5189,33.85,52.725,49.2189,33.0225,31.026,27.4303,28.952,67.553,2.832,0.696969696969697
440,2014_Saint_Louis,A10,33,26,105.5173,91.17,0.844338,49.6166,44.49,18.6191,5.0,32.0,21.031,28.8261,29.065,40.3171,35.675,50.59,44.441,31.7288,29.67,32.4183,25.67,65.5125,3.926,0.7878787878787878
441,2014_Kansas_St_,B12,33,20,108.4119,93.614,0.843139,48.7209,45.325,18.5183,9.0,64.0,19.012,34.759,33.2266,40.3171,45.4277,48.3182,45.974,33.122,29.35,32.518,31.2112,62.826,0.652,0.6060606060606061
442,2014_Stanford,P12,36,23,112.258,97.245,0.838841,51.39,48.0108,17.077,10.0,16.0,17.0251,29.3242,28.137,45.058,37.0103,49.9107,45.871,36.477,34.9201,29.3259,33.9212,65.2137,1.248,0.6388888888888888
443,2014_Arizona_St_,P12,33,21,110.977,97.144,0.820646,52.447,46.349,16.353,10.0,64.0,17.0251,24.5336,30.2116,42.5102,37.3108,48.8158,45.354,39.017,32.673,37.17,27.321,67.356,1.246,0.6363636363636364
444,2014_Providence,BE,35,22,115.424,101.2101,0.820047,48.3222,48.9131,17.398,11.0,64.0,16.4286,35.344,30.8141,41.912,33.748,46.5258,48.8175,34.7152,32.884,31.7202,28.444,62.9258,1.345,0.6285714285714286
445,2014_Dayton,A10,37,26,113.545,99.775,0.81575,52.447,48.8127,18.115,11.0,8.0,18.8135,33.986,28.858,40.616,43.0231,50.494,48.3158,37.753,33.2103,31.9194,31.6124,63.4238,0.749,0.7027027027027027
446,2014_Nebraska,B10,32,19,108.8112,95.829,0.812751,48.3222,47.688,16.767,11.0,64.0,19.012,25.7323,29.065,42.3108,44.9271,47.4219,47.8142,33.3209,31.54,33.5161,35.6267,64.5175,1.344,0.59375
447,2014_George_Washington,A10,33,24,110.878,97.65,0.811352,51.582,47.276,19.0232,9.0,64.0,19.679,35.149,31.4176,46.643,33.443,50.297,47.4127,36.477,31.233,28.4276,36.1287,65.2145,3.23,0.7272727272727273
448,2014_BYU,WCC,34,22,114.438,101.199,0.805054,50.612,49.114,15.323,10.0,64.0,16.6276,34.954,28.647,47.637,36.898,49.2139,48.2152,36.967,33.7127,22.5347,34.9245,71.05,0.651,0.6470588235294118
449,2014_N_C__State,ACC,36,22,115.425,102.1114,0.802956,50.0144,47.584,15.834,12.0,64.0,17.4231,34.175,35.6325,37.0264,42.6223,51.554,47.312,30.5323,32.16,25.5332,30.694,64.5172,0.75,0.6111111111111112
450,2014_Xavier,BE,34,21,112.653,100.282,0.79196,51.773,49.4153,18.7198,12.0,64.0,16.9257,34.175,28.754,41.6131,39.5155,51.554,47.4127,34.8151,35.2221,27.0309,35.7269,64.0208,1.539,0.6176470588235294
451,2014_Massachusetts,A10,33,24,109.696,97.549,0.791961,50.4128,46.657,18.8211,6.0,64.0,18.7144,34.369,31.7199,39.2204,37.2105,49.9107,46.8105,34.6159,30.823,26.1328,27.017,69.812,3.728,0.7272727272727273
452,2014_Colorado,P12,35,23,107.4134,96.739,0.769165,48.3222,49.4153,19.7264,8.0,64.0,17.8208,34.08,26.17,48.332,30.213,48.6173,47.312,31.8285,35.6246,30.4237,35.5263,64.9154,2.434,0.6571428571428571
453,2014_North_Dakota_St_,Sum,30,23,114.634,103.6143,0.761468,54.514,49.8172,15.628,12.0,32.0,17.1243,30.6197,27.929,41.6131,40.2163,55.47,46.182,34.7152,37.8315,27.0309,35.025,62.0293,0.3258,0.7666666666666667
454,2014_Stephen_F__Austin,Slnd,33,30,112.751,102.2115,0.75417,52.353,50.5206,16.973,12.0,32.0,23.66,38.21,28.961,39.918,50.7326,52.332,50.0224,34.9142,34.7187,36.087,26.212,61.4313,1.837,0.9090909090909091
455,2014_Tulsa,CUSA,34,21,106.2157,96.537,0.752071,49.2186,46.452,16.767,13.0,64.0,20.346,30.2217,29.692,47.14,47.5296,49.2139,43.213,32.7241,35.2221,31.8198,33.9212,66.483,-3.496,0.6176470588235294
456,2014_Manhattan,MAAC,33,25,106.9142,97.143,0.751873,50.7117,45.427,19.7264,13.0,64.0,21.717,34.467,33.3269,55.52,52.8334,48.7165,44.03,36.967,32.78,30.7229,27.831,67.647,-0.3864,0.7575757575757576
457,2014_New_Mexico_St_,WAC,35,25,112.357,102.6124,0.740276,53.233,44.49,18.7198,13.0,64.0,16.1301,37.716,33.0255,53.94,34.152,52.924,42.79,36.19,33.2103,26.7316,23.12,65.1146,-2.281,0.7142857142857143
458,2014_North_Carolina_Central,MEAC,32,26,108.6114,100.793,0.704692,50.2138,44.49,17.287,14.0,64.0,23.75,35.44,33.126,49.523,44.827,50.873,43.213,32.5257,31.026,29.2261,35.9279,62.129,-0.565,0.8125
459,2014_Mercer,ASun,33,24,110.39,102.4121,0.699594,54.023,46.864,17.511,14.0,32.0,19.012,32.0149,31.1154,37.3256,41.0185,51.65,46.911,38.823,31.026,37.17,37.2309,63.2243,-2.688,0.7272727272727273
460,2014_Louisiana,SB,32,20,111.962,105.6183,0.6614111,51.582,50.4202,18.8211,14.0,64.0,18.5155,36.526,31.8206,44.369,44.0258,49.6122,50.6248,37.161,33.2103,32.1191,30.59,68.037,-3.799,0.625
